date,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_StdDev,BB_Upper,BB_Lower
2025-03-13 00:38:22.532197,1.096094450601247,1.0985865786180418,1.094395247838184,1.0968873758549784,99469.72249101567,1.0969926747308065,,1.0962535097725594,1.096861414641004,-0.000607904868444642,-0.0005097462292362079,48.17303327115028,1.0969926747308065,0.0017873472791927229,1.100567369289192,1.093417980172421
2025-03-14 00:38:22.532197,1.0968873758549784,1.0991031368290305,1.094941877556235,1.0971576385302872,101204.60419882053,1.0968875511195753,,1.0963926065045175,1.0968833571513212,-0.000490750646803706,-0.0005059471127497075,44.839849184775986,1.0968875511195753,0.001706990628212213,1.1003015323759997,1.0934735698631508
2025-03-17 00:38:22.532197,1.0971576385302872,1.0986213426805476,1.0947817160429745,1.0962454201932346,149264.84224970572,1.0968748980270675,,1.0963699624566279,1.0968361025618334,-0.00046614010520551474,-0.000497985711240869,38.265878701229816,1.0968748980270675,0.0017109596946374463,1.1002968174163423,1.0934529786377927
2025-03-18 00:38:22.532197,1.0962454201932346,1.097941765972242,1.094515671033779,1.096212016812786,96152.78070437755,1.096796788147445,,1.096345663126806,1.09678987398783,-0.00044421086102386376,-0.00048723074119746794,41.1051687187322,1.096796788147445,0.0017033851273136247,1.1002035584020722,1.0933900178928178
2025-03-19 00:38:22.532197,1.096212016812786,1.0987069206716578,1.096212016812786,1.0987069206716578,106030.94684667225,1.0968531187635684,,1.0967089335183215,1.0969318774458914,-0.00022294392756982973,-0.00043437337847194036,53.9707121755616,1.0968531187635684,0.0017486857701889864,1.1003504903039463,1.0933557472231905
2025-03-20 00:38:22.532197,1.0987069206716578,1.0995223345409875,1.0975374483987037,1.0983528622680334,99305.76460589514,1.0969542524691818,,1.0969618456336618,1.097037135580865,-7.528994720318316e-05,-0.00036255669221818895,54.00964875453559,1.0969542524691818,0.001775140471309712,1.100504533411801,1.0934039715265624
2025-03-21 00:38:22.532197,1.0983528622680334,1.101551252855236,1.0973555902896548,1.1005539808768576,76626.43924760936,1.0971060023824837,,1.0975144818249227,1.0972976426398275,0.00021683918509518563,-0.000246677516755514,56.77161782625523,1.0971060023824837,0.0019473316955471065,1.1010006657735778,1.0932113389913896
2025-03-24 00:38:22.532197,1.1005539808768576,1.1005539808768576,1.0963235099146085,1.0963235099146085,122856.45629030041,1.0969804892258064,,1.0973312553771821,1.0972254846601817,0.00010577071700046403,-0.00017618787000431844,48.22890428845314,1.0969804892258064,0.0019106618563417617,1.10080181293849,1.0931591655131228
2025-03-25 00:38:22.532197,1.0963235099146085,1.0984825027634257,1.0963235099146085,1.0984825027634257,115038.66065373548,1.0969047229464752,,1.097508370359681,1.0973185971122739,0.00018977324740721002,-0.00010299564652201275,53.57322495685211,1.0969047229464752,0.0018122223134094905,1.1005291675732942,1.0932802783196562
2025-03-26 00:38:22.532197,1.0984825027634257,1.099446621072719,1.097642206444121,1.098606324753414,115820.63894086094,1.0968920400240965,,1.0976772864202553,1.0974139843449509,0.00026330207530445016,-2.9736102156720164e-05,59.51611190563472,1.0968920400240965,0.001798654957508681,1.1004893499391137,1.0932947301090792
2025-03-27 00:38:22.532197,1.098606324753414,1.099862894161988,1.0963723888546637,1.0976289582632375,81812.25090410523,1.0969015117115137,,1.0976698513191756,1.097429908338898,0.00023994298027751881,2.419971433012763e-05,64.41686897969345,1.0969015117115137,0.0018021850543672782,1.1005058818202482,1.0932971416027792
2025-03-28 00:38:22.532197,1.0976289582632375,1.098661007449434,1.0971458226978956,1.0981778718840922,128055.88621872198,1.0969567072684314,,1.0977480083291629,1.0974853130459497,0.0002626952832132101,7.189882810674413e-05,61.49701896435244,1.0969567072684314,0.0018245110962173056,1.100605729460866,1.0933076850759968
2025-03-31 00:38:22.532197,1.0981778718840922,1.0981778718840922,1.0945860966872054,1.0945860966872054,71962.97874415439,1.0967732053692019,,1.0972615603842462,1.0972705562786351,-8.995894388963421e-06,5.571988360760262e-05,45.78297729068355,1.0967732053692019,0.0018709102495416525,1.1005150258682852,1.0930313848701185
2025-04-01 00:38:22.532197,1.0945860966872054,1.0960466593541283,1.0929004579860286,1.0943610206529515,111737.14187600541,1.0966397085141062,,1.0968153235025087,1.0970550351211772,-0.00023971161866853663,-3.3664168476252326e-06,45.41791764809207,1.0966397085141062,0.0019453259594480845,1.1005303604330023,1.09274905659521
2025-04-02 00:38:22.532197,1.0943610206529515,1.0959267803471544,1.0923510947540764,1.0939168544482791,143809.1125161996,1.0964900715887118,,1.0963694051864734,1.0968225772935551,-0.00045317210708173405,-9.332755489444701e-05,42.00034031964698,1.0964900715887118,0.0020364422167936038,1.100562956022299,1.0924171871551247
2025-04-03 00:38:22.532197,1.0939168544482791,1.0964211703588647,1.0929652865803567,1.0954696024909423,80189.27349738622,1.0965237477903889,,1.0962309740025455,1.096722356937806,-0.0004913829352604093,-0.0001729386309676395,45.74781311499019,1.0965237477903889,0.0020123814625282476,1.1005485107154453,1.0924989848653324
2025-04-04 00:38:22.532197,1.0954696024909423,1.0962165191003952,1.0940437111720134,1.0947906277814663,88674.04540794456,1.096648498345932,,1.0960093822762258,1.0965792658891882,-0.0005698836129623963,-0.00025232762736659086,46.29178232006781,1.096648498345932,0.0018029108341341123,1.1002543200142,1.0930426766776637
2025-04-07 00:38:22.532197,1.0947906277814663,1.0961871430563168,1.092550605392274,1.0939471206671243,101993.02730175282,1.0966334928898551,,1.0956921112594409,1.0963842921690352,-0.000692180909594331,-0.0003402982838121389,44.45582128214567,1.0966334928898551,0.0018250610580428249,1.1002836150059407,1.0929833707737695
2025-04-08 00:38:22.532197,1.0939471206671243,1.0947195185859786,1.092507771323488,1.0932801692423424,89930.48691767601,1.0964890662679085,,1.0953210432568103,1.0961543571374281,-0.0008333138806178031,-0.00043890140317327174,35.41034397522843,1.0964890662679085,0.0019721438652678665,1.1004333539984443,1.0925447785373728
2025-04-09 00:38:22.532197,1.0932801692423424,1.095175908307261,1.092699709212783,1.0945954482777014,68986.73137867734,1.0964141161517311,,1.0952094132600243,1.0960388824070781,-0.0008294691470538407,-0.0005170149519493855,40.39474713717284,1.0964141161517311,0.002015928599549134,1.1004459733508294,1.0923822589526329
2025-04-10 00:38:22.532197,1.0945954482777014,1.096636472793726,1.0928969985783719,1.0949380230943964,101371.25949612055,1.0963166485137021,,1.0951676609268508,1.0959573372728053,-0.0007896763459545042,-0.0005715472307504093,34.13626680545582,1.0963166485137021,0.002038837018976869,1.100394322551656,1.0922389744757484
