date,open,high,low,close,volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_StdDev,BB_Upper,BB_Lower
2025-03-12 00:38:23.793969,149.49616870168128,149.49797050965958,149.49429264262295,149.49609445060125,61624.57569401917,149.49709139393846,,149.49613826139392,149.49685933774387,-0.000721076349947225,-0.00048520656942979766,49.33337930319336,149.49709139393846,0.0018351118983929362,149.50076161773524,149.4934211701417
2025-03-13 00:38:23.793969,149.49609445060125,149.49858657861805,149.49439524783818,149.49688737585498,99469.72249101567,149.49699267473082,,149.49625350977254,149.496861414641,-0.0006079048684455302,-0.0005097462292329442,48.17303327117903,149.49699267473082,0.0017873472791911625,149.5005673692892,149.49341798017244
2025-03-14 00:38:23.793969,149.49688737585498,149.49910313682904,149.49494187755624,149.4971576385303,101204.60419882053,149.49688755111956,,149.49639260650451,149.4968833571513,-0.0004907506467759504,-0.0005059471127415455,44.83984918484995,149.49688755111956,0.0017069906282122758,149.50030153237597,149.49347356986314
2025-03-17 00:38:23.793969,149.4971576385303,149.49862134268054,149.49478171604298,149.49624542019325,149264.84224970572,149.49687489802707,,149.49636996245664,149.4968361025618,-0.0004661401051464509,-0.0004979857112225266,38.26587870130019,149.49687489802707,0.0017109596946372704,149.50029681741634,149.4934529786378
2025-03-18 00:38:23.793969,149.49624542019325,149.49794176597223,149.49451567103378,149.4962120168128,96152.78070437755,149.49679678814744,,149.49634566312682,149.49678987398778,-0.0004442108609623574,-0.00048723074117049277,41.10516871880203,149.49679678814744,0.0017033851273140041,149.50020355840206,149.4933900178928
2025-03-19 00:38:23.793969,149.4962120168128,149.49870692067165,149.4962120168128,149.49870692067165,106030.94684667225,149.49685311876357,,149.49670893351833,149.49693187744583,-0.0002229439274969991,-0.00043437337843579404,53.97071217557785,149.49685311876357,0.0017486857701877936,149.50035049030393,149.4933557472232
2025-03-20 00:38:23.793969,149.49870692067165,149.49952233454098,149.4975374483987,149.49835286226804,99305.76460589514,149.49695425246918,,149.49696184563368,149.4970371355808,-7.528994711947234e-05,-0.0003625566921725297,54.00964875457961,149.49695425246918,0.0017751404713071879,149.5005045334118,149.49340397152656
2025-03-21 00:38:23.793969,149.49835286226804,149.50155125285522,149.49735559028966,149.50055398087684,76626.43924760936,149.4971060023825,,149.49751448182494,149.49729764263978,0.00021683918515691403,-0.00024667751670664096,56.77161782627838,149.4971060023825,0.0019473316955413219,149.5010006657736,149.49321133899142
2025-03-24 00:38:23.793969,149.50055398087684,149.50055398087684,149.49632350991462,149.49632350991462,122856.45629030041,149.4969804892258,,149.4973312553772,149.49722548466013,0.00010577071705597518,-0.00017618786995411774,48.22890428845704,149.4969804892258,0.001910661856337344,149.50080181293848,149.4931591655131
2025-03-25 00:38:23.793969,149.49632350991462,149.49848250276344,149.49632350991462,149.49848250276344,115038.66065373548,149.49690472294648,,149.4975083703597,149.4973185971122,0.00018977324748448154,-0.00010299564646639788,53.57322495686335,149.49690472294648,0.0018122223134060676,149.5005291675733,149.49328027831967
2025-03-26 00:38:23.793969,149.49848250276344,149.49944662107274,149.4976422064441,149.4986063247534,115820.63894086094,149.4968920400241,,149.49767728642027,149.4974139843449,0.0002633020753819437,-2.9736102096729564e-05,59.51611190562241,149.4968920400241,0.00179865495750538,149.50048934993913,149.49329473010908
2025-03-27 00:38:23.793969,149.4986063247534,149.49986289416196,149.49637238885467,149.49762895826325,81812.25090410523,149.49690151171154,,149.4976698513192,149.49742990833886,0.00023994298032903316,2.419971438842298e-05,64.41686897980179,149.49690151171154,0.0018021850543645504,149.50050588182026,149.49329714160282
2025-03-28 00:38:23.793969,149.49762895826325,149.49866100744944,149.4971458226979,149.49817787188408,128055.88621872198,149.49695670726842,,149.49774800832918,149.49748531304593,0.00026269528325428837,7.189882816159606e-05,61.49701896434945,149.49695670726842,0.0018245110962136954,149.50060572946086,149.493307685076
2025-03-31 00:38:23.793969,149.49817787188408,149.49817787188408,149.49458609668721,149.49458609668721,71962.97874415439,149.4967732053692,,149.49726156038426,149.4972705562786,-8.995894347663125e-06,5.571988365974423e-05,45.782977290655566,149.4967732053692,0.0018709102495398791,149.50051502586828,149.49303138487014
2025-04-01 00:38:23.793969,149.49458609668721,149.49604665935414,149.49290045798602,149.49436102065295,111737.14187600541,149.49663970851412,,149.49681532350252,149.49705503512115,-0.0002397116186330095,-3.3664167988065226e-06,45.41791764805006,149.49663970851412,0.0019453259594478193,149.50053036043303,149.49274905659522
2025-04-02 00:38:23.793969,149.49436102065295,149.49592678034716,149.49235109475407,149.4939168544483,143809.1125161996,149.4964900715887,,149.49636940518647,149.49682257729356,-0.00045317210708617495,-9.332755485628022e-05,42.000340319609066,149.4964900715887,0.002036442216794656,149.5005629560223,149.49241718715513
2025-04-03 00:38:23.793969,149.4939168544483,149.49642117035884,149.49296528658036,149.49546960249094,80189.27349738622,149.49652374779038,,149.49623097400254,149.49672235693782,-0.0004913829352801713,-0.00017293863094105844,45.7478131149393,149.49652374779038,0.002012381462529055,149.50054851071545,149.4924989848653
2025-04-04 00:38:23.793969,149.49546960249094,149.4962165191004,149.494043711172,149.49479062778147,88674.04540794456,149.4966484983459,,149.4960093822762,149.4965792658892,-0.0005698836129965912,-0.000252327627352165,46.29178232001934,149.4966484983459,0.0018029108341288355,149.50025432001416,149.49304267667765
2025-04-07 00:38:23.793969,149.49479062778147,149.4961871430563,149.49255060539227,149.49394712066712,101993.02730175282,149.49663349288986,,149.49569211125944,149.49638429216907,-0.000692180909624085,-0.00034029828380654906,44.45582128207895,149.49663349288986,0.001825061058039104,149.50028361500594,149.49298337077377
2025-04-08 00:38:23.793969,149.49394712066712,149.49471951858598,149.4925077713235,149.49328016924233,89930.48691767601,149.4964890662679,,149.4953210432568,149.49615435713747,-0.00083331388066199,-0.0004389014031776372,35.41034397511902,149.4964890662679,0.0019721438652685838,149.50043335399846,149.49254477853736
2025-04-09 00:38:23.793969,149.49328016924233,149.49517590830726,149.4926997092128,149.49459544827772,68986.73137867734,149.49641411615173,,149.49520941326003,149.4960388824071,-0.0008294691470780435,-0.0005170149519577185,40.394747137189476,149.49641411615173,0.002015928599550765,149.50044597335082,149.49238225895263
2025-04-10 00:38:23.793969,149.49459544827772,149.49663647279374,149.49289699857837,149.4949380230944,101371.25949612055,149.4963166485137,,149.49516766092685,149.4959573372728,-0.0007896763459598333,-0.0005715472307581415,34.13626680541793,149.4963166485137,0.0020388370189811035,149.50039432255167,149.49223897447573
